source,a,b,n_pr,mean_a,mean_b,delta,a12,p,p_holm
symbol,path_issue,same_dir,1156,0.38238263552099244,0.3197893621182504,0.06259327340274207,0.5783990702936985,2.204748978079988e-23,1.6094667539983912e-21
symbol,path_issue,random,1156,0.38238263552099244,0.24847668681438403,0.1339059487066084,0.6656050574107111,6.778300302813083e-90,1.0370799463304017e-87
symbol,bm25_seed,path_seed,1156,0.33602775615587943,0.36485004396282167,-0.028822287806942237,0.4636442481531591,3.011774995851127e-07,1.2047099983404509e-05
symbol,bm25_seed,rrf_ppr_issue,1156,0.33602775615587943,0.3904138190033678,-0.05438606284748837,0.4248418810837992,3.272037430798848e-41,3.206596682182871e-39
symbol,bm25_seed,rrf_ppr_issue_path,1156,0.33602775615587943,0.4200118632448838,-0.08398410708900439,0.3891947833479005,1.380596558219724e-59,1.6981337666102604e-57
symbol,bm25_seed,rrf_hops_path,1156,0.33602775615587943,0.47590547495198987,-0.13987771879611044,0.3232435555129848,5.12798101251255e-78,7.384292658018072e-76
symbol,bm25_seed,rrf_hops_issue_path,1156,0.33602775615587943,0.4565513968956745,-0.12052364073979505,0.34424276529256115,5.898983514359598e-87,8.789485436395802e-85
symbol,bm25_seed,rrf_pprpl_issue_path,1156,0.33602775615587943,0.47350017102079317,-0.13747241486491374,0.32668767435734725,6.007034740056426e-89,9.130692804885769e-87
symbol,bm25_seed,same_dir,1156,0.33602775615587943,0.3197893621182504,0.016238394037629056,0.5261023425246346,0.015912010999431906,0.3023282089892062
symbol,bm25_seed,random,1156,0.33602775615587943,0.24847668681438403,0.0875510693414954,0.615389018929371,1.2571141635494203e-41,1.2445430219139261e-39
symbol,path_seed,rrf_ppr_issue,1156,0.36485004396282167,0.3904138190033678,-0.025563775040546133,0.46205782078758645,2.0671081710066156e-07,8.475143501127123e-06
symbol,path_seed,rrf_ppr_issue_path,1156,0.36485004396282167,0.4200118632448838,-0.05516181928206215,0.42545512505836863,1.9044537172023226e-23,1.4092957507297186e-21
symbol,path_seed,rrf_hops_path,1156,0.36485004396282167,0.47590547495198987,-0.1110554309891682,0.35773824846445806,2.980304858348685e-75,4.232032898855133e-73
symbol,path_seed,rrf_hops_issue_path,1156,0.36485004396282167,0.4565513968956745,-0.09170135293285281,0.3798288753726608,7.401359893331837e-55,8.807618273064886e-53
symbol,path_seed,rrf_pprpl_issue_path,1156,0.36485004396282167,0.47350017102079317,-0.1086501270579715,0.36146859771793916,1.336285504456574e-70,1.8173482860609406e-68
symbol,path_seed,same_dir,1156,0.36485004396282167,0.3197893621182504,0.04506068184457129,0.5620004998742831,3.598317259447081e-27,2.8066874623687233e-25
symbol,path_seed,random,1156,0.36485004396282167,0.24847668681438403,0.11637335714843763,0.6525170316447362,8.15190523216024e-82,1.1983300691275554e-79
symbol,rrf_ppr_issue,rrf_ppr_issue_path,1156,0.3904138190033678,0.4200118632448838,-0.02959804424151602,0.4610131733336526,1.2326860287183877e-12,6.656504555079293e-11
symbol,rrf_ppr_issue,rrf_hops_path,1156,0.3904138190033678,0.47590547495198987,-0.08549165594862207,0.38848874833874125,9.614032993985221e-40,9.325612004165665e-38
symbol,rrf_ppr_issue,rrf_hops_issue_path,1156,0.3904138190033678,0.4565513968956745,-0.06613757789230668,0.4120572969672297,2.4202861668093493e-45,2.5170976134817232e-43
symbol,rrf_ppr_issue,rrf_pprpl_issue_path,1156,0.3904138190033678,0.47350017102079317,-0.08308635201742537,0.3927923067252548,1.5515910630356198e-54,1.815361543751675e-52
symbol,rrf_ppr_issue,same_dir,1156,0.3904138190033678,0.3197893621182504,0.07062445688511743,0.6021760245926173,1.6602883306678693e-31,1.4278479643743675e-29
symbol,rrf_ppr_issue,random,1156,0.3904138190033678,0.24847668681438403,0.14193713218898377,0.6971581249027191,5.468838326830398e-106,8.968894856001852e-104
symbol,rrf_ppr_issue_path,rrf_hops_path,1156,0.4200118632448838,0.47590547495198987,-0.05589361170710605,0.42703032770201516,5.6588031022441226e-30,4.64021854384018e-28
symbol,rrf_ppr_issue_path,rrf_hops_issue_path,1156,0.4200118632448838,0.4565513968956745,-0.036539533650790657,0.4512008955831467,2.708342448158376e-50,3.006260117455797e-48
symbol,rrf_ppr_issue_path,rrf_pprpl_issue_path,1156,0.4200118632448838,0.47350017102079317,-0.05348830777590935,0.43128187821027053,3.778201253894604e-64,4.949443642601931e-62
symbol,rrf_ppr_issue_path,same_dir,1156,0.4200118632448838,0.3197893621182504,0.10022250112663345,0.6364039433196442,7.637039696961116e-56,9.164447636353339e-54
symbol,rrf_ppr_issue_path,random,1156,0.4200118632448838,0.24847668681438403,0.1715351764304998,0.7297543432190706,4.125733612990402e-130,7.385063167252819e-128
symbol,rrf_hops_path,rrf_hops_issue_path,1156,0.47590547495198987,0.4565513968956745,0.019354078056315394,0.525044599561787,5.62178707414415e-06,0.00020800612174333357
symbol,rrf_hops_path,rrf_pprpl_issue_path,1156,0.47590547495198987,0.47350017102079317,0.0024053039311967006,0.5043076741178865,0.7322187959545481,1.0
symbol,rrf_hops_path,same_dir,1156,0.47590547495198987,0.3197893621182504,0.1561161128337395,0.7000050885406066,1.0446942704749991e-111,1.7550863743979986e-109
symbol,rrf_hops_path,random,1156,0.47590547495198987,0.24847668681438403,0.22742878813760584,0.7906241394379857,1.5560335719857803e-162,2.9564637867729827e-160
symbol,rrf_hops_issue_path,rrf_pprpl_issue_path,1156,0.4565513968956745,0.47350017102079317,-0.016948774125118693,0.4792511015193784,1.5195812728432158e-12,7.901822618784722e-11
symbol,rrf_hops_issue_path,same_dir,1156,0.4565513968956745,0.3197893621182504,0.1367620347774241,0.6796307216149231,9.770625791097723e-89,1.4753644944557563e-86
symbol,rrf_hops_issue_path,random,1156,0.4565513968956745,0.24847668681438403,0.20807471008129044,0.7716794279283054,7.0465609731432825e-155,1.3177069019777939e-152
symbol,rrf_pprpl_issue_path,same_dir,1156,0.47350017102079317,0.3197893621182504,0.1537108089025428,0.6965845416122891,1.218630420196947e-102,1.9741812807190541e-100
symbol,rrf_pprpl_issue_path,random,1156,0.47350017102079317,0.24847668681438403,0.22502348420640914,0.7872952610720656,1.785470142676634e-162,3.374538569658838e-160
symbol,same_dir,random,1156,0.3197893621182504,0.24847668681438403,0.07131267530386634,0.5864198824247795,1.452693200992971e-32,1.2783700168738145e-30
union_static,ppr_und,ppr_und_pl,1162,0.4432267978823587,0.4853997422784688,-0.042172944396110135,0.444747393804379,9.079392600671536e-14,4.90287200436263e-12
union_static,ppr_und,ppr_out,1162,0.4432267978823587,0.45264406923950823,-0.009417271357149537,0.4890175405334148,0.031412801973395715,0.5340176335477271
union_static,ppr_und,ppr_out_pl,1162,0.4432267978823587,0.48439018911713544,-0.04116339123477675,0.4459227369275479,1.6296272350518725e-13,8.637024345774925e-12
union_static,ppr_und,ppr_in,1162,0.4432267978823587,0.27124602592389513,0.17198077195846356,0.7236695737955511,1.6900423928335293e-122,2.8899724917453352e-120
union_static,ppr_und,ppr_in_pl,1162,0.4432267978823587,0.2794563233745697,0.16377047450778898,0.7116984041402886,1.204175267871176e-105,1.9748474393087285e-103
union_static,ppr_und,hops_lines,1162,0.4432267978823587,0.4743552021588963,-0.031128404276537625,0.4611499847434983,3.500769262271587e-08,1.5053307827767824e-06
union_static,ppr_und,pagerank,1162,0.4432267978823587,0.4041126223817354,0.039114175500623294,0.5523397993251591,3.3235897800701044e-14,1.8944461746399596e-12
union_static,ppr_und,bm25_issue,1162,0.4432267978823587,0.33766988955513555,0.10555690832722314,0.6370689297638057,7.42112993177496e-46,7.717975129045958e-44
union_static,ppr_und,bm25_issue_pl,1162,0.4432267978823587,0.35535868847310403,0.08786810940925466,0.616351563124887,1.390239781496988e-34,1.2512158033472893e-32
union_static,ppr_und,path_issue,1162,0.4432267978823587,0.37829819250806435,0.06492860537429435,0.5853293923172405,8.881261558135759e-19,5.772820012788243e-17
union_static,ppr_und,bm25_seed,1162,0.4432267978823587,0.3369007778705634,0.10632602001179531,0.6404631311081552,3.796101973161318e-56,4.5173613480619686e-54
union_static,ppr_und,path_seed,1162,0.4432267978823587,0.3646718362863319,0.07855496159602682,0.6056123930193358,1.630051584520807e-37,1.5648495211399747e-35
union_static,ppr_und,rrf_ppr_issue,1162,0.4432267978823587,0.3868126565396478,0.05641414134271089,0.5764521079153101,1.274666286439118e-26,9.814930405581208e-25
union_static,ppr_und,rrf_ppr_issue_path,1162,0.4432267978823587,0.4156811885523786,0.02754560932998007,0.5374569337097591,1.1347002243657995e-06,4.311860852590038e-05
union_static,ppr_und,rrf_hops_path,1162,0.4432267978823587,0.4723611406653937,-0.029134342783035005,0.4612221939145814,3.6792159534133214e-07,1.545270700433595e-05
union_static,ppr_und,rrf_hops_issue_path,1162,0.4432267978823587,0.45290981894061044,-0.00968302105825175,0.486647968811563,0.1705135983657382,1.0
union_static,ppr_und,rrf_pprpl_issue_path,1162,0.4432267978823587,0.4687840420572092,-0.025557244174850502,0.46738552439410946,4.7402062431528085e-05,0.0016116701226719548
union_static,ppr_und,same_dir,1162,0.4432267978823587,0.3194450401647898,0.12378175771756889,0.6680507374963339,6.784040677657411e-73,9.56549735549695e-71
union_static,ppr_und,random,1162,0.4432267978823587,0.24742444852306905,0.19580234935928964,0.7626462328290294,2.4115628811659813e-141,4.4131600725337455e-139
union_static,ppr_und_pl,ppr_out,1162,0.4853997422784688,0.45264406923950823,0.0327556730389606,0.5443819783683541,6.498321854605637e-09,2.989228053118593e-07
union_static,ppr_und_pl,ppr_out_pl,1162,0.4853997422784688,0.48439018911713544,0.0010095531613333875,0.5021522036017193,0.5722039903934864,1.0
union_static,ppr_und_pl,ppr_in,1162,0.4853997422784688,0.27124602592389513,0.2141537163545737,0.7568106208951865,2.2907521774572477e-127,4.0317238323247557e-125
union_static,ppr_und_pl,ppr_in_pl,1162,0.4853997422784688,0.2794563233745697,0.2059434189038991,0.7457674316642029,9.222994626062598e-132,1.650916038065205e-129
union_static,ppr_und_pl,hops_lines,1162,0.4853997422784688,0.4743552021588963,0.01104454011957251,0.514070419864854,0.08401268648746668,1.0
union_static,ppr_und_pl,pagerank,1162,0.4853997422784688,0.4041126223817354,0.08128711989673343,0.6017808633106313,1.5166587074670014e-33,1.3346596625709612e-31
union_static,ppr_und_pl,bm25_issue,1162,0.4853997422784688,0.33766988955513555,0.14772985272333328,0.6786784462660083,8.442585763775213e-52,9.54012191306599e-50
union_static,ppr_und_pl,bm25_issue_pl,1162,0.4853997422784688,0.35535868847310403,0.1300410538053648,0.6582425102425933,6.595574817948307e-91,1.009122947146091e-88
union_static,ppr_und_pl,path_issue,1162,0.4853997422784688,0.37829819250806435,0.10710154977040448,0.6295817644810863,4.25278316613457e-36,3.95508834450515e-34
union_static,ppr_und_pl,bm25_seed,1162,0.4853997422784688,0.3369007778705634,0.14849896440790544,0.6812398351705321,1.5299346482415452e-57,1.8665202708546852e-55
union_static,ppr_und_pl,path_seed,1162,0.4853997422784688,0.3646718362863319,0.12072790599213695,0.6485090842840258,1.1002010575747132e-61,1.41925936427138e-59
union_static,ppr_und_pl,rrf_ppr_issue,1162,0.4853997422784688,0.3868126565396478,0.09858708573882102,0.6247530076045515,1.6679746043945238e-31,1.4010986676914e-29
union_static,ppr_und_pl,rrf_ppr_issue_path,1162,0.4853997422784688,0.4156811885523786,0.0697185537260902,0.5885273328376204,1.5679126277515202e-16,9.564267029284274e-15
union_static,ppr_und_pl,rrf_hops_path,1162,0.4853997422784688,0.4723611406653937,0.01303860161307513,0.5179367580970551,0.02636532450835825,0.5009411656588068
union_static,ppr_und_pl,rrf_hops_issue_path,1162,0.4853997422784688,0.45290981894061044,0.032489923337858384,0.5416898723489977,0.00018531316705287608,0.005559395011586282
union_static,ppr_und_pl,rrf_pprpl_issue_path,1162,0.4853997422784688,0.4687840420572092,0.016615700221259633,0.5230062122105338,0.07546639605978704,0.9810631487772316
union_static,ppr_und_pl,same_dir,1162,0.4853997422784688,0.3194450401647898,0.16595470211367902,0.7040505271639792,3.8995401932217805e-97,6.122278103358195e-95
union_static,ppr_und_pl,random,1162,0.4853997422784688,0.24742444852306905,0.23797529375539977,0.7912506924674354,4.442460630916786e-156,8.262976773505221e-154
union_static,ppr_out,ppr_out_pl,1162,0.45264406923950823,0.48439018911713544,-0.03174611987762721,0.4566726458329013,1.4760320866417902e-19,9.889414980499994e-18
union_static,ppr_out,ppr_in,1162,0.45264406923950823,0.27124602592389513,0.1813980433156131,0.7325831479347436,5.207391594668707e-109,8.592196131203366e-107
union_static,ppr_out,ppr_in_pl,1162,0.45264406923950823,0.2794563233745697,0.1731877458649385,0.7208074984965681,9.956197839836366e-96,1.553166863014473e-93
union_static,ppr_out,hops_lines,1162,0.45264406923950823,0.4743552021588963,-0.021711132919388088,0.4717347383139639,0.0005501067872823345,0.014852883256623031
union_static,ppr_out,pagerank,1162,0.45264406923950823,0.4041126223817354,0.04853144685777283,0.5627579163469715,9.786486415569015e-39,9.492891823101945e-37
union_static,ppr_out,bm25_issue,1162,0.45264406923950823,0.33766988955513555,0.11497417968437268,0.6468208708944457,1.5204437742978165e-46,1.5964659630127074e-44
union_static,ppr_out,bm25_issue_pl,1162,0.45264406923950823,0.35535868847310403,0.0972853807664042,0.6259809338164066,4.7367341035772364e-42,4.689366762541464e-40
union_static,ppr_out,path_issue,1162,0.45264406923950823,0.37829819250806435,0.07434587673144388,0.5952561166722459,3.8548737637905713e-22,2.7755091099292115e-20
union_static,ppr_out,bm25_seed,1162,0.45264406923950823,0.3369007778705634,0.11574329136894485,0.6501069436338913,1.1916768225328636e-51,1.3346780412368072e-49
union_static,ppr_out,path_seed,1162,0.45264406923950823,0.3646718362863319,0.08797223295317635,0.6154846827684477,8.622513469796111e-41,8.45006320040019e-39
union_static,ppr_out,rrf_ppr_issue,1162,0.45264406923950823,0.3868126565396478,0.06583141269986043,0.5867287690224878,1.6513020854319957e-25,1.2549895849283168e-23
union_static,ppr_out,rrf_ppr_issue_path,1162,0.45264406923950823,0.4156811885523786,0.03696288068712961,0.5479120810757167,6.5464582413758604e-09,2.989228053118593e-07
union_static,ppr_out,rrf_hops_path,1162,0.45264406923950823,0.4723611406653937,-0.01971707142588547,0.4722631613249162,0.005923562637011943,0.15401262856231052
union_static,ppr_out,rrf_hops_issue_path,1162,0.45264406923950823,0.45290981894061044,-0.00026574970110221363,0.4974189850130791,0.8008003813517418,1.0
union_static,ppr_out,rrf_pprpl_issue_path,1162,0.45264406923950823,0.4687840420572092,-0.016139972817700965,0.4781972739741855,0.06324907268178274,0.9001484355745321
union_static,ppr_out,same_dir,1162,0.45264406923950823,0.3194450401647898,0.13319902907471842,0.6769935656074012,6.554252587725935e-77,9.438123726325345e-75
union_static,ppr_out,random,1162,0.45264406923950823,0.24742444852306905,0.20521962071643918,0.7713946516333344,1.7731720560447283e-153,3.2626365831223e-151
union_static,ppr_out_pl,ppr_in,1162,0.48439018911713544,0.27124602592389513,0.2131441631932403,0.7614397842167786,1.523840613271804e-124,2.6362442609602207e-122
union_static,ppr_out_pl,ppr_in_pl,1162,0.48439018911713544,0.2794563233745697,0.20493386574256572,0.7499851878623418,1.6935232423647e-121,2.87898951201999e-119
union_static,ppr_out_pl,hops_lines,1162,0.48439018911713544,0.4743552021588963,0.010034986958239123,0.5120056078753173,0.022932580107810577,0.45865160215621154
union_static,ppr_out_pl,pagerank,1162,0.48439018911713544,0.4041126223817354,0.08027756673540004,0.6023803845823421,7.552921657025745e-57,9.063505988430894e-55
union_static,ppr_out_pl,bm25_issue,1162,0.48439018911713544,0.33766988955513555,0.1467202995619999,0.6812239121225497,5.905197866350019e-55,6.909081503629522e-53
union_static,ppr_out_pl,bm25_issue_pl,1162,0.48439018911713544,0.35535868847310403,0.1290315006440314,0.6601625335865221,1.149789819754791e-76,1.6441994422493511e-74
union_static,ppr_out_pl,path_issue,1162,0.48439018911713544,0.37829819250806435,0.1060919966090711,0.6305901007521605,3.6996067639857987e-37,3.477630358146651e-35
union_static,ppr_out_pl,bm25_seed,1162,0.48439018911713544,0.3369007778705634,0.14748941124657206,0.6836686554430162,7.80808560003621e-61,9.838187856045624e-59
union_static,ppr_out_pl,path_seed,1162,0.48439018911713544,0.3646718362863319,0.11971835283080356,0.6509256845429418,2.758970970686797e-61,3.5314828424791e-59
union_static,ppr_out_pl,rrf_ppr_issue,1162,0.48439018911713544,0.3868126565396478,0.09757753257748764,0.6258642882323491,2.667069535696664e-35,2.4537039728409307e-33
union_static,ppr_out_pl,rrf_ppr_issue_path,1162,0.48439018911713544,0.4156811885523786,0.06870900056475682,0.5885243704100889,1.4771829981116414e-18,9.306252888103341e-17
union_static,ppr_out_pl,rrf_hops_path,1162,0.48439018911713544,0.4723611406653937,0.012029048451741742,0.5155949591333122,0.02674566720737507,0.5009411656588068
union_static,ppr_out_pl,rrf_hops_issue_path,1162,0.48439018911713544,0.45290981894061044,0.031480370176525,0.5401482991222327,5.083419019549247e-05,0.0016775282764512514
union_static,ppr_out_pl,rrf_pprpl_issue_path,1162,0.48439018911713544,0.4687840420572092,0.015606147059926245,0.520779947920524,0.0350785569971667,0.5612569119546672
union_static,ppr_out_pl,same_dir,1162,0.48439018911713544,0.3194450401647898,0.16494514895234563,0.7074950897763663,5.7077986409942e-101,9.13247782559072e-99
union_static,ppr_out_pl,random,1162,0.48439018911713544,0.24742444852306905,0.2369657405940664,0.7973307046726369,6.750708848853649e-164,1.269133263584486e-161
union_static,ppr_in,ppr_in_pl,1162,0.27124602592389513,0.2794563233745697,-0.008210297450674586,0.4906405805172992,0.010422922518357356,0.24923014448924935
union_static,ppr_in,hops_lines,1162,0.27124602592389513,0.4743552021588963,-0.2031091762350012,0.2577978498700975,7.27889259193194e-126,1.2738062035880895e-123
union_static,ppr_in,pagerank,1162,0.27124602592389513,0.4041126223817354,-0.13286659645784027,0.32702274551858773,1.4864411819539162e-66,1.9621023601791695e-64
union_static,ppr_in,bm25_issue,1162,0.27124602592389513,0.33766988955513555,-0.06642386363124042,0.41040693385788046,2.592754184860137e-31,2.1260584315853126e-29
union_static,ppr_in,bm25_issue_pl,1162,0.27124602592389513,0.35535868847310403,-0.0841126625492089,0.3984442811817715,2.0199496680554176e-31,1.6765582244859968e-29
union_static,ppr_in,path_issue,1162,0.27124602592389513,0.37829819250806435,-0.10705216658416922,0.366367856476311,3.715157655157095e-53,4.235279726879089e-51
union_static,ppr_in,bm25_seed,1162,0.27124602592389513,0.3369007778705634,-0.06565475194666825,0.4148639060791975,9.164944356864856e-32,7.790202703335127e-30
union_static,ppr_in,path_seed,1162,0.27124602592389513,0.3646718362863319,-0.09342581036243675,0.38187505369399893,1.590501353500977e-51,1.7654565023860845e-49
union_static,ppr_in,rrf_ppr_issue,1162,0.27124602592389513,0.3868126565396478,-0.11556663061575267,0.3421648235430041,1.874330043079539e-85,2.7927517641885132e-83
union_static,ppr_in,rrf_ppr_issue_path,1162,0.27124602592389513,0.4156811885523786,-0.1444351626284835,0.30911672260717327,2.3366755935387912e-104,3.80878121746823e-102
union_static,ppr_in,rrf_hops_path,1162,0.27124602592389513,0.4723611406653937,-0.20111511474149857,0.24764524041580632,1.3305180292163095e-136,2.421542813173683e-134
union_static,ppr_in,rrf_hops_issue_path,1162,0.27124602592389513,0.45290981894061044,-0.1816637930167153,0.2662048489013838,1.3698854430058149e-129,2.4383960885503507e-127
union_static,ppr_in,rrf_pprpl_issue_path,1162,0.27124602592389513,0.4687840420572092,-0.19753801613331406,0.25081800030216755,7.600156432653879e-134,1.375628314310352e-131
union_static,ppr_in,same_dir,1162,0.27124602592389513,0.3194450401647898,-0.04819901424089468,0.44360871072191393,3.971514366050728e-15,2.3431934759699295e-13
union_static,ppr_in,random,1162,0.27124602592389513,0.24742444852306905,0.023821577400826077,0.5309781046981138,6.161456054541785e-05,0.001971665937453371
union_static,ppr_in_pl,hops_lines,1162,0.2794563233745697,0.4743552021588963,-0.1948988787843266,0.2687777172125927,3.9148178377402757e-125,6.81178303766808e-123
union_static,ppr_in_pl,pagerank,1162,0.2794563233745697,0.4041126223817354,-0.12465629900716568,0.3384380897082305,2.4920886319491508e-57,3.0154272446584724e-55
union_static,ppr_in_pl,bm25_issue,1162,0.2794563233745697,0.33766988955513555,-0.058213566180565834,0.4211790609697211,1.6475436172066255e-22,1.2191822767329029e-20
union_static,ppr_in_pl,bm25_issue_pl,1162,0.2794563233745697,0.35535868847310403,-0.07590236509853432,0.4087376059438146,1.3116745527315894e-28,1.0362228966579556e-26
union_static,ppr_in_pl,path_issue,1162,0.2794563233745697,0.37829819250806435,-0.09884186913349463,0.3769896403909219,4.88355156464488e-47,5.176564658523573e-45
union_static,ppr_in_pl,bm25_seed,1162,0.2794563233745697,0.3369007778705634,-0.05744445449599367,0.42542829296038354,1.0591206368378644e-21,7.519756521548838e-20
union_static,ppr_in_pl,path_seed,1162,0.2794563233745697,0.3646718362863319,-0.08521551291176216,0.39230168769496476,1.1276815289735743e-42,1.1276815289735743e-40
union_static,ppr_in_pl,rrf_ppr_issue,1162,0.2794563233745697,0.3868126565396478,-0.10735633316507809,0.3539678754358471,1.4031953115547624e-64,1.8241539050211911e-62
union_static,ppr_in_pl,rrf_ppr_issue_path,1162,0.2794563233745697,0.4156811885523786,-0.1362248651778089,0.32074202884811925,2.3012421163055296e-85,3.405838332132184e-83
union_static,ppr_in_pl,rrf_hops_path,1162,0.2794563233745697,0.4723611406653937,-0.19290481729082398,0.25917537867229923,2.7008764677464772e-129,4.780551347911265e-127
union_static,ppr_in_pl,rrf_hops_issue_path,1162,0.2794563233745697,0.45290981894061044,-0.17345349556604073,0.27805307781408395,9.438134444776849e-114,1.5950447211672875e-111
union_static,ppr_in_pl,rrf_pprpl_issue_path,1162,0.2794563233745697,0.4687840420572092,-0.18932771868263948,0.26243293804675305,2.764213067079825e-124,4.754446475377299e-122
union_static,ppr_in_pl,same_dir,1162,0.2794563233745697,0.3194450401647898,-0.03998871679022009,0.4533865730934557,6.919018412270352e-11,3.3903190220124722e-09
union_static,ppr_in_pl,random,1162,0.2794563233745697,0.24742444852306905,0.032031874851500663,0.540188662197351,9.301864745806545e-07,3.6277272508645524e-05
union_static,hops_lines,pagerank,1162,0.4743552021588963,0.4041126223817354,0.07024257977716092,0.5862747770032676,5.244033188911137e-20,3.618382900348684e-18
union_static,hops_lines,bm25_issue,1162,0.4743552021588963,0.33766988955513555,0.13668531260376077,0.6635537725033401,2.378540213572636e-51,2.6163942349298996e-49
union_static,hops_lines,bm25_issue_pl,1162,0.4743552021588963,0.35535868847310403,0.11899651368579228,0.6434203743915914,1.3290402038169224e-70,1.8074946771910145e-68
union_static,hops_lines,path_issue,1162,0.4743552021588963,0.37829819250806435,0.09605700965083197,0.6148003620086444,5.905156610042621e-33,5.13748625073708e-31
union_static,hops_lines,bm25_seed,1162,0.4743552021588963,0.3369007778705634,0.13745442428833293,0.666215883943939,5.354908525934993e-61,6.800733827937441e-59
union_static,hops_lines,path_seed,1162,0.4743552021588963,0.3646718362863319,0.10968336587256444,0.633682134488285,3.966656474351692e-60,4.958320592939615e-58
union_static,hops_lines,rrf_ppr_issue,1162,0.4743552021588963,0.3868126565396478,0.08754254561924851,0.6085292732276537,5.870463379046329e-30,4.696370703237063e-28
union_static,hops_lines,rrf_ppr_issue_path,1162,0.4743552021588963,0.4156811885523786,0.058674013606517694,0.572625762454786,5.203292204483872e-14,2.8618107124661295e-12
union_static,hops_lines,rrf_hops_path,1162,0.4743552021588963,0.4723611406653937,0.001994061493502619,0.5027361721288893,0.9681085333740475,1.0
union_static,hops_lines,rrf_hops_issue_path,1162,0.4743552021588963,0.45290981894061044,0.021445383218285874,0.5262393315578517,0.01044344292933293,0.24923014448924935
union_static,hops_lines,rrf_pprpl_issue_path,1162,0.4743552021588963,0.4687840420572092,0.005571160101687123,0.5075086428823236,0.8457662381299813,1.0
union_static,hops_lines,same_dir,1162,0.4743552021588963,0.3194450401647898,0.1549101619941065,0.6890558299092608,9.602306557960113e-101,1.526766742715658e-98
union_static,hops_lines,random,1162,0.4743552021588963,0.24742444852306905,0.22693075363582726,0.7758949493573013,3.465027234442388e-154,6.410300383718418e-152
union_static,pagerank,bm25_issue,1162,0.4041126223817354,0.33766988955513555,0.06644273282659985,0.5851172084452884,1.190221625854907e-18,7.617418405471405e-17
union_static,pagerank,bm25_issue_pl,1162,0.4041126223817354,0.35535868847310403,0.048753933908631364,0.5664413246790951,4.216752020710191e-14,2.361381131597707e-12
union_static,pagerank,path_issue,1162,0.4041126223817354,0.37829819250806435,0.025814429873671052,0.5348914714673791,2.8064555885888804e-05,0.0009822594560061082
union_static,pagerank,bm25_seed,1162,0.4041126223817354,0.3369007778705634,0.06721184451117201,0.5888135773978628,4.117149717566664e-19,2.7173188135939983e-17
union_static,pagerank,path_seed,1162,0.4041126223817354,0.3646718362863319,0.039440786095403524,0.5542420481038983,3.568647829934852e-11,1.784323914967426e-09
union_static,pagerank,rrf_ppr_issue,1162,0.4041126223817354,0.3868126565396478,0.017299965842087595,0.521934924354413,0.010384589353718722,0.24923014448924935
union_static,pagerank,rrf_ppr_issue_path,1162,0.4041126223817354,0.4156811885523786,-0.011568566170643224,0.484283951641333,0.273796161679418,1.0
union_static,pagerank,rrf_hops_path,1162,0.4041126223817354,0.4723611406653937,-0.0682485182836583,0.41148488717594744,3.414678820007057e-17,2.1171008684043753e-15
union_static,pagerank,rrf_hops_issue_path,1162,0.4041126223817354,0.45290981894061044,-0.048797196558875044,0.4353276148607214,1.7385066502896673e-09,8.170981256361436e-08
union_static,pagerank,rrf_pprpl_issue_path,1162,0.4041126223817354,0.4687840420572092,-0.0646714196754738,0.41685799011141683,7.156316810329074e-16,4.2937900861974444e-14
union_static,pagerank,same_dir,1162,0.4041126223817354,0.3194450401647898,0.08466758221694559,0.616919978907516,9.217664041674263e-35,8.388074277923579e-33
union_static,pagerank,random,1162,0.4041126223817354,0.24742444852306905,0.15668817385866635,0.7110370421938553,3.9869632506129874e-113,6.69809826102982e-111
union_static,bm25_issue,bm25_issue_pl,1162,0.33766988955513555,0.35535868847310403,-0.017688798917968485,0.48447169548614927,0.13720684424248147,1.0
union_static,bm25_issue,path_issue,1162,0.33766988955513555,0.37829819250806435,-0.040628302952928796,0.45232195069928094,2.53477716263297e-10,1.2166930380638256e-08
union_static,bm25_issue,bm25_seed,1162,0.33766988955513555,0.3369007778705634,0.0007691116845721657,0.5043525466508275,0.5709874264282901,1.0
union_static,bm25_issue,path_seed,1162,0.33766988955513555,0.3646718362863319,-0.027001946731196325,0.46973843246109587,0.00023828085126688468,0.006910144686739656
union_static,bm25_issue,rrf_ppr_issue,1162,0.33766988955513555,0.3868126565396478,-0.049142766984512254,0.4334327721508112,4.3845750037345234e-45,4.472266503809214e-43
union_static,bm25_issue,rrf_ppr_issue_path,1162,0.33766988955513555,0.4156811885523786,-0.07801129899724307,0.397691824588741,6.310780749749671e-72,8.835093049649539e-70
union_static,bm25_issue,rrf_hops_path,1162,0.33766988955513555,0.4723611406653937,-0.13469125111025815,0.33037028862931445,7.421811940355919e-72,1.0316318597094728e-69
union_static,bm25_issue,rrf_hops_issue_path,1162,0.33766988955513555,0.45290981894061044,-0.11523992938547489,0.3514068568347647,1.1854897468057773e-98,1.8730737999531282e-96
union_static,bm25_issue,rrf_pprpl_issue_path,1162,0.33766988955513555,0.4687840420572092,-0.13111415250207364,0.3343551239627801,1.1468314474183318e-103,1.8578669448176976e-101
union_static,bm25_issue,same_dir,1162,0.33766988955513555,0.3194450401647898,0.018224849390345743,0.5329751511578648,0.00041746007002403895,0.011688881960673091
union_static,bm25_issue,random,1162,0.33766988955513555,0.24742444852306905,0.0902454410320665,0.624540453429158,6.4053486338443194e-49,6.853723038213422e-47
