instance_id,repo_key,status,n_co_edited,n_new_files,n_symbol_files,names_tried,names_resolved_in_repo,jedi_errors,truncated,seconds
nltk__nltk-2713,nltk/nltk,ok,1,0,1,7,1,0,False,0.6
nltk__nltk-2768,nltk/nltk,ok,1,0,2,35,17,0,False,0.6
nltk__nltk-2769,nltk/nltk,ok,1,0,1,74,36,0,False,6.1
nltk__nltk-2801,nltk/nltk,ok,1,0,1,39,26,0,False,2.1
nltk__nltk-2888,nltk/nltk,ok,4,0,3,127,6,0,False,0.9
nltk__nltk-2910,nltk/nltk,ok,1,0,1,11,3,0,False,10.7
nltk__nltk-3042,nltk/nltk,ok,1,0,1,18,16,0,False,4.4
nltk__nltk-3156,nltk/nltk,ok,1,0,1,1,1,0,False,0.5
nltk__nltk-3205,nltk/nltk,ok,1,0,0,0,0,0,False,0.5
numba__numba-3883,numba/numba,ok,1,0,5,78,69,0,False,7.2
numba__numba-5176,numba/numba,ok,1,0,1,9,3,0,False,1.0
numba__numba-5213,numba/numba,ok,1,0,2,30,26,0,False,1.0
numba__numba-5356,numba/numba,ok,5,0,3,65,53,1,False,1.5
numba__numba-5361,numba/numba,ok,1,0,1,11,13,0,False,0.8
numba__numba-5478,numba/numba,ok,5,0,7,49,42,0,False,4.2
numba__numba-5527,numba/numba,ok,1,0,4,13,11,0,False,1.2
numba__numba-5557,numba/numba,ok,1,0,2,3,2,1,False,0.8
numba__numba-5624,numba/numba,ok,2,0,2,45,30,5,False,1.8
numba__numba-5627,numba/numba,ok,2,0,2,20,14,0,False,2.8
numba__numba-5808,numba/numba,ok,1,0,1,6,3,0,False,4.1
numba__numba-5889,numba/numba,ok,1,0,1,6,3,2,False,0.8
numba__numba-6028,numba/numba,ok,1,0,2,34,13,2,False,4.0
numba__numba-6265,numba/numba,ok,1,0,5,26,22,3,False,1.0
numba__numba-6582,numba/numba,ok,2,0,2,70,51,2,False,10.7
numba__numba-6586,numba/numba,ok,1,0,0,0,0,0,False,0.6
numba__numba-6622,numba/numba,ok,4,0,14,167,131,0,False,5.5
numba__numba-6635,numba/numba,ok,1,0,2,3,3,0,False,0.9
numba__numba-6654,numba/numba,ok,2,0,3,21,16,0,False,10.1
numba__numba-6681,numba/numba,ok,2,0,3,37,30,1,False,2.5
NVIDIA__hpc-container-maker-244,nvidia/hpc-container-maker,ok,1,0,1,65,48,4,False,1.8
NVIDIA__hpc-container-maker-286,nvidia/hpc-container-maker,ok,1,0,1,51,17,2,False,1.6
NVIDIA__hpc-container-maker-311,nvidia/hpc-container-maker,ok,1,0,1,91,45,0,False,1.0
NVIDIA__hpc-container-maker-312,nvidia/hpc-container-maker,ok,2,0,2,115,47,0,False,1.1
NVIDIA__hpc-container-maker-346,nvidia/hpc-container-maker,ok,1,0,1,20,4,0,False,0.3
NVIDIA__hpc-container-maker-378,nvidia/hpc-container-maker,ok,1,0,1,5,3,0,False,0.8
NVIDIA__hpc-container-maker-427,nvidia/hpc-container-maker,ok,2,0,2,12,4,0,False,3.2
NVIDIA__hpc-container-maker-445,nvidia/hpc-container-maker,ok,1,0,4,53,33,0,False,0.9
NVIDIA__hpc-container-maker-456,nvidia/hpc-container-maker,ok,1,0,1,25,9,0,False,0.8
NVIDIA__hpc-container-maker-486,nvidia/hpc-container-maker,ok,2,0,4,92,26,0,False,0.5
oasis-open__cti-python-stix2-10,oasis-open/cti-python-stix2,ok,2,0,1,4,4,0,False,0.3
oasis-open__cti-python-stix2-127,oasis-open/cti-python-stix2,ok,1,0,1,6,6,0,False,0.3
oasis-open__cti-python-stix2-133,oasis-open/cti-python-stix2,ok,3,0,3,46,25,0,False,0.4
oasis-open__cti-python-stix2-145,oasis-open/cti-python-stix2,ok,4,0,4,61,35,0,False,1.7
oasis-open__cti-python-stix2-187,oasis-open/cti-python-stix2,ok,1,0,1,6,5,0,False,0.3
oasis-open__cti-python-stix2-237,oasis-open/cti-python-stix2,ok,3,0,4,47,35,0,False,0.8
oasis-open__cti-python-stix2-258,oasis-open/cti-python-stix2,ok,1,0,1,2,2,0,False,0.3
oasis-open__cti-python-stix2-342,oasis-open/cti-python-stix2,ok,1,0,1,34,33,0,False,6.2
oasis-open__cti-python-stix2-343,oasis-open/cti-python-stix2,ok,1,0,3,179,53,0,False,1.7
oasis-open__cti-python-stix2-354,oasis-open/cti-python-stix2,ok,2,0,2,20,20,0,False,1.2
oasis-open__cti-python-stix2-369,oasis-open/cti-python-stix2,ok,1,0,1,4,4,0,False,0.4
oasis-open__cti-python-stix2-393,oasis-open/cti-python-stix2,ok,2,0,1,6,5,0,False,2.2
oasis-open__cti-python-stix2-436,oasis-open/cti-python-stix2,ok,1,0,2,14,10,0,False,0.4
oasis-open__cti-python-stix2-444,oasis-open/cti-python-stix2,ok,3,0,2,30,26,0,False,3.1
oasis-open__cti-python-stix2-454,oasis-open/cti-python-stix2,ok,1,0,1,2,2,0,False,0.4
oasis-open__cti-python-stix2-470,oasis-open/cti-python-stix2,ok,1,0,1,4,4,0,False,0.5
oasis-open__cti-python-stix2-489,oasis-open/cti-python-stix2,ok,1,0,2,44,19,0,False,1.9
oasis-open__cti-python-stix2-534,oasis-open/cti-python-stix2,ok,2,0,2,37,26,0,False,2.6
oasis-open__cti-python-stix2-605,oasis-open/cti-python-stix2,ok,1,0,2,2,2,0,False,0.5
oasis-open__cti-python-stix2-74,oasis-open/cti-python-stix2,ok,2,0,2,30,28,0,False,2.1
openai__openai-agents-python-1043,openai/openai-agents-python,ok,2,0,3,40,21,0,False,0.7
openai__openai-agents-python-1124,openai/openai-agents-python,ok,1,0,1,12,5,0,False,0.6
openai__openai-agents-python-1192,openai/openai-agents-python,ok,1,0,1,11,4,0,False,0.5
openai__openai-agents-python-1193,openai/openai-agents-python,ok,1,1,8,171,51,0,False,1.0
openai__openai-agents-python-1601,openai/openai-agents-python,ok,3,1,9,89,53,0,False,1.3
openai__openai-agents-python-1619,openai/openai-agents-python,ok,2,0,8,114,130,3,False,1.1
openai__openai-agents-python-1633,openai/openai-agents-python,ok,2,0,4,39,23,0,False,0.6
openai__openai-agents-python-1636,openai/openai-agents-python,ok,1,0,1,4,1,0,False,0.4
openai__openai-agents-python-357,openai/openai-agents-python,ok,3,0,3,36,20,0,False,0.6
openai__openai-agents-python-737,openai/openai-agents-python,ok,1,0,2,64,53,2,False,0.6
openai__openai-agents-python-920,openai/openai-agents-python,ok,2,0,2,21,12,0,False,4.7
openai__openai-agents-python-998,openai/openai-agents-python,ok,1,0,6,176,103,0,False,1.0
openai__openai-agents-python-999,openai/openai-agents-python,ok,1,0,2,196,99,0,False,0.7
pandas-dev__pandas-57485,pandas-dev/pandas,ok,1,0,1,13,8,5,False,2.4
pandas-dev__pandas-60000,pandas-dev/pandas,ok,2,0,1,24,2,0,False,1.0
pandas-dev__pandas-60691,pandas-dev/pandas,ok,1,0,0,2,0,1,False,0.7
pandas-dev__pandas-60736,pandas-dev/pandas,ok,1,0,1,9,7,0,False,1.4
pandas-dev__pandas-60791,pandas-dev/pandas,ok,1,0,1,9,7,3,False,1.8
pandas-dev__pandas-61017,pandas-dev/pandas,ok,2,0,2,28,28,9,False,1.8
pandas-dev__pandas-61022,pandas-dev/pandas,ok,1,0,1,34,33,2,False,1.3
pandas-dev__pandas-61105,pandas-dev/pandas,ok,1,0,1,12,3,6,False,1.1
pandas-dev__pandas-61146,pandas-dev/pandas,ok,2,0,1,138,102,9,False,2.2
pandas-dev__pandas-61158,pandas-dev/pandas,ok,3,0,2,22,8,1,False,5.5
pandas-dev__pandas-61183,pandas-dev/pandas,ok,2,0,1,6,2,0,False,1.1
patroni__patroni-2998,patroni/patroni,ok,1,0,3,37,41,0,False,0.9
patroni__patroni-3018,patroni/patroni,ok,1,1,1,172,5,14,False,0.8
patroni__patroni-3026,patroni/patroni,ok,3,0,3,45,48,0,False,1.1
patroni__patroni-3045,patroni/patroni,ok,1,0,2,19,4,9,False,0.4
patroni__patroni-3072,patroni/patroni,ok,1,0,2,40,27,0,False,0.5
patroni__patroni-3079,patroni/patroni,ok,1,0,1,7,3,0,False,4.2
patroni__patroni-3094,patroni/patroni,ok,2,0,5,50,20,0,False,1.4
patroni__patroni-3112,patroni/patroni,ok,2,0,5,117,15,0,False,1.7
patroni__patroni-3119,patroni/patroni,ok,2,0,3,64,12,0,False,0.5
patroni__patroni-3139,patroni/patroni,ok,1,0,1,18,10,0,False,0.6
patroni__patroni-3148,patroni/patroni,ok,4,0,4,187,131,0,False,1.5
patroni__patroni-3152,patroni/patroni,ok,1,0,1,9,6,1,False,0.5
patroni__patroni-3198,patroni/patroni,ok,1,1,3,24,5,0,False,0.9
patroni__patroni-3207,patroni/patroni,ok,1,0,2,9,5,0,False,0.4
patroni__patroni-3216,patroni/patroni,ok,1,0,1,8,4,0,False,0.6
patroni__patroni-3310,patroni/patroni,ok,1,0,1,27,30,0,False,0.9
patroni__patroni-3338,patroni/patroni,ok,1,0,2,22,19,2,False,1.0
patroni__patroni-3370,patroni/patroni,ok,2,0,7,183,95,0,False,2.0
patroni__patroni-3373,patroni/patroni,ok,2,0,4,152,96,0,False,1.0
patroni__patroni-3426,patroni/patroni,ok,1,0,2,16,14,0,False,0.4
pdm-project__pdm-1187,pdm-project/pdm,ok,1,0,3,7,5,0,False,0.6
pdm-project__pdm-1421,pdm-project/pdm,ok,2,0,6,44,43,5,False,1.0
pdm-project__pdm-1518,pdm-project/pdm,ok,2,0,4,31,21,0,False,0.8
pdm-project__pdm-1712,pdm-project/pdm,ok,3,0,9,121,111,7,False,1.6
pdm-project__pdm-2554,pdm-project/pdm,ok,8,0,13,219,163,5,False,2.1
pdm-project__pdm-2687,pdm-project/pdm,ok,7,0,12,253,182,28,False,4.9
pdm-project__pdm-2688,pdm-project/pdm,ok,9,0,11,241,181,6,False,1.5
pdm-project__pdm-2781,pdm-project/pdm,ok,1,0,5,35,26,0,False,0.6
pdm-project__pdm-2819,pdm-project/pdm,ok,2,0,2,126,42,1,False,1.3
pdm-project__pdm-2850,pdm-project/pdm,ok,1,0,1,8,5,0,False,0.3
pdm-project__pdm-2905,pdm-project/pdm,ok,2,0,5,65,57,2,False,0.9
pdm-project__pdm-2909,pdm-project/pdm,ok,2,0,7,29,24,4,False,1.0
pdm-project__pdm-3109,pdm-project/pdm,ok,2,0,3,66,55,0,False,0.7
pdm-project__pdm-3237,pdm-project/pdm,ok,1,0,6,142,95,19,False,5.0
pdm-project__pdm-3255,pdm-project/pdm,ok,1,0,1,16,11,0,False,0.5
pdm-project__pdm-3315,pdm-project/pdm,ok,2,0,5,47,48,0,False,1.0
pdm-project__pdm-3374,pdm-project/pdm,ok,5,0,4,103,80,8,False,0.9
pdm-project__pdm-3377,pdm-project/pdm,ok,3,0,6,88,98,6,False,1.3
pdm-project__pdm-3393,pdm-project/pdm,ok,1,0,3,20,14,5,False,0.8
pdm-project__pdm-3435,pdm-project/pdm,ok,4,0,4,60,45,4,False,0.7
PennyLaneAI__pennylane-1329,pennylaneai/pennylane,ok,1,0,3,19,18,0,False,1.2
PennyLaneAI__pennylane-1357,pennylaneai/pennylane,ok,1,0,1,21,11,0,False,0.6
PennyLaneAI__pennylane-1405,pennylaneai/pennylane,ok,1,0,6,35,26,0,False,0.9
PennyLaneAI__pennylane-2603,pennylaneai/pennylane,ok,2,0,2,24,13,3,False,1.0
PennyLaneAI__pennylane-2964,pennylaneai/pennylane,ok,2,0,3,38,19,0,False,1.2
PennyLaneAI__pennylane-3024,pennylaneai/pennylane,ok,1,0,1,126,91,0,False,1.1
PennyLaneAI__pennylane-3182,pennylaneai/pennylane,ok,1,0,1,6,5,0,False,0.4
PennyLaneAI__pennylane-3381,pennylaneai/pennylane,ok,2,0,5,33,11,0,False,1.5
PennyLaneAI__pennylane-3477,pennylaneai/pennylane,ok,2,0,7,108,84,0,False,2.4
PennyLaneAI__pennylane-4663,pennylaneai/pennylane,ok,1,0,2,22,16,0,False,1.1
PennyLaneAI__pennylane-4736,pennylaneai/pennylane,ok,2,0,2,33,26,0,False,1.2
PennyLaneAI__pennylane-5448,pennylaneai/pennylane,ok,2,0,5,24,17,0,False,2.2
PennyLaneAI__pennylane-5538,pennylaneai/pennylane,ok,1,0,4,86,75,0,False,2.7
PennyLaneAI__pennylane-5582,pennylaneai/pennylane,ok,1,0,3,34,26,0,False,1.4
PennyLaneAI__pennylane-5831,pennylaneai/pennylane,ok,1,0,1,15,13,0,False,1.0
PennyLaneAI__pennylane-5846,pennylaneai/pennylane,ok,1,0,7,31,26,0,False,2.7
PennyLaneAI__pennylane-5866,pennylaneai/pennylane,ok,1,0,1,33,11,0,False,1.2
PennyLaneAI__pennylane-6398,pennylaneai/pennylane,ok,1,0,3,84,65,0,False,1.2
PennyLaneAI__pennylane-889,pennylaneai/pennylane,ok,1,0,1,76,57,0,False,3.9
PennyLaneAI__pennylane-963,pennylaneai/pennylane,ok,1,0,3,52,39,5,False,1.5
pre-commit__pre-commit-1092,pre-commit/pre-commit,ok,1,0,0,3,0,0,False,0.3
pre-commit__pre-commit-1251,pre-commit/pre-commit,ok,1,0,1,42,43,1,False,0.7
pre-commit__pre-commit-1259,pre-commit/pre-commit,ok,1,0,2,5,3,0,False,0.3
pre-commit__pre-commit-1299,pre-commit/pre-commit,ok,1,0,2,3,2,1,False,0.3
pre-commit__pre-commit-1341,pre-commit/pre-commit,ok,1,0,1,6,3,0,False,0.3
pre-commit__pre-commit-1359,pre-commit/pre-commit,ok,1,0,2,40,18,1,False,0.4
pre-commit__pre-commit-1382,pre-commit/pre-commit,ok,1,0,1,14,11,0,False,0.2
pre-commit__pre-commit-1480,pre-commit/pre-commit,ok,1,0,1,4,3,0,False,0.3
pre-commit__pre-commit-1497,pre-commit/pre-commit,ok,1,0,2,4,3,0,False,0.3
pre-commit__pre-commit-1715,pre-commit/pre-commit,ok,1,0,1,35,16,0,False,0.3
pre-commit__pre-commit-2154,pre-commit/pre-commit,ok,1,0,1,23,13,0,False,0.4
pre-commit__pre-commit-2345,pre-commit/pre-commit,ok,1,0,1,9,7,0,False,0.4
pre-commit__pre-commit-2480,pre-commit/pre-commit,ok,1,0,1,9,5,0,False,0.4
pre-commit__pre-commit-2686,pre-commit/pre-commit,ok,1,0,4,18,9,0,False,0.4
pre-commit__pre-commit-2746,pre-commit/pre-commit,ok,2,0,3,17,12,1,False,0.5
pre-commit__pre-commit-537,pre-commit/pre-commit,ok,1,0,1,13,3,2,False,0.5
pre-commit__pre-commit-566,pre-commit/pre-commit,ok,3,0,3,32,16,5,False,0.8
pre-commit__pre-commit-713,pre-commit/pre-commit,ok,2,0,2,14,9,1,False,0.6
pre-commit__pre-commit-718,pre-commit/pre-commit,ok,1,0,3,11,6,1,False,0.5
pre-commit__pre-commit-803,pre-commit/pre-commit,ok,1,0,1,4,3,0,False,0.5
projectmesa__mesa-1001,projectmesa/mesa,ok,1,0,3,124,103,0,False,0.7
projectmesa__mesa-1413,projectmesa/mesa,ok,1,0,1,87,47,2,False,0.7
projectmesa__mesa-1439,projectmesa/mesa,ok,1,0,1,15,7,0,False,0.3
projectmesa__mesa-1702,projectmesa/mesa,ok,2,0,3,67,45,0,False,0.5
projectmesa__mesa-1796,projectmesa/mesa,ok,1,0,1,24,11,0,False,0.7
projectmesa__mesa-2279,projectmesa/mesa,ok,1,0,1,137,41,0,False,0.6
projectmesa__mesa-2351,projectmesa/mesa,ok,1,0,2,151,75,0,False,1.5
projectmesa__mesa-2394,projectmesa/mesa,ok,2,0,1,74,6,0,False,0.5
projectmesa__mesa-2418,projectmesa/mesa,ok,2,0,5,95,82,1,False,6.6
projectmesa__mesa-2463,projectmesa/mesa,ok,1,0,1,14,12,0,False,0.3
projectmesa__mesa-2523,projectmesa/mesa,ok,1,0,1,44,3,0,False,0.4
projectmesa__mesa-2605,projectmesa/mesa,ok,1,0,1,122,48,0,False,0.5
projectmesa__mesa-2632,projectmesa/mesa,ok,2,0,1,7,6,0,False,0.7
projectmesa__mesa-2755,projectmesa/mesa,ok,3,0,4,344,117,1,False,3.8
psf__black-1800,psf/black,ok,1,0,2,145,146,0,False,2.3
psf__black-2037,psf/black,ok,1,0,1,21,12,0,False,1.3
psf__black-2758,psf/black,ok,3,0,4,41,34,2,False,0.9
psf__black-2991,psf/black,ok,1,0,5,87,77,2,False,1.1
psf__black-3451,psf/black,ok,1,0,2,9,9,0,False,0.7
psf__black-3745,psf/black,ok,2,0,4,40,30,1,False,0.8
psf__black-4161,psf/black,ok,2,0,3,34,26,0,False,0.5
psf__black-4176,psf/black,ok,2,0,4,37,29,0,False,0.7
psf__black-4204,psf/black,ok,1,0,1,24,13,1,False,0.3
psf__black-4222,psf/black,ok,2,0,3,80,58,0,False,0.6
psf__black-4657,psf/black,ok,1,0,3,14,7,6,False,0.9
psf__black-4670,psf/black,ok,1,0,5,11,11,0,False,0.4
psf__black-4676,psf/black,ok,1,0,2,25,15,0,False,0.4
psf__black-4684,psf/black,ok,1,0,4,27,25,1,False,1.0
psf__black-4720,psf/black,ok,3,0,7,248,251,2,False,2.1
pvlib__pvlib-python-1947,pvlib/pvlib-python,ok,1,0,1,1,1,0,False,0.3
pvlib__pvlib-python-1948,pvlib/pvlib-python,ok,1,0,1,76,45,15,False,2.3
pvlib__pvlib-python-1971,pvlib/pvlib-python,ok,1,0,1,23,3,1,False,0.7
pvlib__pvlib-python-1977,pvlib/pvlib-python,ok,1,0,0,0,0,0,False,0.4
pvlib__pvlib-python-2019,pvlib/pvlib-python,ok,1,0,1,3,3,0,False,0.5
pvlib__pvlib-python-2032,pvlib/pvlib-python,ok,1,0,1,44,37,1,False,1.1
pvlib__pvlib-python-2039,pvlib/pvlib-python,ok,2,1,4,387,44,9,False,2.1
pvlib__pvlib-python-2088,pvlib/pvlib-python,ok,2,0,1,428,31,0,False,1.4
pvlib__pvlib-python-2124,pvlib/pvlib-python,ok,1,0,1,443,20,2,False,1.6
pvlib__pvlib-python-2133,pvlib/pvlib-python,ok,1,0,1,49,6,2,False,1.4
pvlib__pvlib-python-2140,pvlib/pvlib-python,ok,3,0,1,315,31,6,False,3.1
pvlib__pvlib-python-2190,pvlib/pvlib-python,ok,2,0,2,100,46,1,False,1.9
pvlib__pvlib-python-2249,pvlib/pvlib-python,ok,1,0,1,9,9,0,False,1.6
pvlib__pvlib-python-2281,pvlib/pvlib-python,ok,1,0,1,157,3,0,False,0.8
pvlib__pvlib-python-2291,pvlib/pvlib-python,ok,1,0,1,254,35,0,False,2.2
pvlib__pvlib-python-2292,pvlib/pvlib-python,ok,1,0,1,237,21,0,False,1.8
pvlib__pvlib-python-2341,pvlib/pvlib-python,ok,2,0,2,259,66,4,False,7.0
pvlib__pvlib-python-2347,pvlib/pvlib-python,ok,1,0,1,18,5,0,False,1.2
pvlib__pvlib-python-2393,pvlib/pvlib-python,ok,1,0,0,0,0,0,False,0.5
pvlib__pvlib-python-2400,pvlib/pvlib-python,ok,1,0,1,8,2,0,False,0.5
pydata__xarray-10141,pydata/xarray,ok,1,0,2,3,3,0,False,0.8
pydata__xarray-3159,pydata/xarray,ok,2,0,4,69,60,5,False,3.2
pydata__xarray-3305,pydata/xarray,ok,2,0,3,54,27,3,False,2.8
pydata__xarray-3338,pydata/xarray,ok,1,0,2,71,39,6,False,3.3
pydata__xarray-3364,pydata/xarray,ok,1,0,1,8,6,1,False,0.9
pydata__xarray-3406,pydata/xarray,ok,1,0,1,13,7,0,False,1.9
pydata__xarray-3637,pydata/xarray,ok,2,0,0,18,0,6,False,0.6
pydata__xarray-3979,pydata/xarray,ok,1,0,2,8,7,0,False,0.6
pydata__xarray-4094,pydata/xarray,ok,1,0,2,9,9,0,False,0.7
pydata__xarray-4098,pydata/xarray,ok,1,0,1,2,4,0,False,2.5
pydata__xarray-4184,pydata/xarray,ok,2,1,3,160,75,10,False,3.0
pydata__xarray-4683,pydata/xarray,ok,4,0,4,387,53,3,False,11.2
pydata__xarray-4758,pydata/xarray,ok,2,0,2,105,72,2,False,5.6
pydata__xarray-4939,pydata/xarray,ok,1,0,1,175,30,0,False,1.1
pydata__xarray-4994,pydata/xarray,ok,1,0,1,2,1,0,False,0.4
pydata__xarray-5126,pydata/xarray,ok,3,0,3,216,83,1,False,2.0
pydata__xarray-6744,pydata/xarray,ok,1,0,4,45,39,0,False,2.4
pydata__xarray-6938,pydata/xarray,ok,2,0,2,53,59,0,False,2.7
pydata__xarray-7003,pydata/xarray,ok,1,0,2,42,27,3,False,1.9
pydata__xarray-9760,pydata/xarray,ok,1,0,1,17,17,3,False,0.9
pylint-dev__pylint-10036,pylint-dev/pylint,ok,1,0,1,7,6,0,False,0.3
pylint-dev__pylint-10044,pylint-dev/pylint,ok,3,0,2,22,9,0,False,2.7
pylint-dev__pylint-10170,pylint-dev/pylint,ok,1,0,1,28,22,0,False,0.7
pylint-dev__pylint-10246,pylint-dev/pylint,ok,1,0,4,110,108,0,False,2.9
pylint-dev__pylint-4398,pylint-dev/pylint,ok,2,0,5,82,56,3,False,7.1
pylint-dev__pylint-4421,pylint-dev/pylint,ok,1,0,1,54,26,0,False,1.6
pylint-dev__pylint-4516,pylint-dev/pylint,ok,2,0,3,64,27,3,False,0.8
pylint-dev__pylint-5839,pylint-dev/pylint,ok,4,0,3,108,76,0,False,1.9
pylint-dev__pylint-6358,pylint-dev/pylint,ok,1,0,5,71,67,0,False,2.5
pylint-dev__pylint-6386,pylint-dev/pylint,ok,4,0,3,22,9,0,False,2.0
pylint-dev__pylint-6517,pylint-dev/pylint,ok,1,0,2,3,3,0,False,1.5
pylint-dev__pylint-7080,pylint-dev/pylint,ok,1,0,1,5,2,0,False,0.7
pylint-dev__pylint-7228,pylint-dev/pylint,ok,1,0,1,25,13,0,False,1.8
pylint-dev__pylint-8124,pylint-dev/pylint,ok,1,0,4,27,26,0,False,3.7
pylint-dev__pylint-8819,pylint-dev/pylint,ok,1,0,2,89,57,0,False,2.3
pylint-dev__pylint-9599,pylint-dev/pylint,ok,4,0,5,85,65,0,False,1.2
pylint-dev__pylint-9802,pylint-dev/pylint,ok,1,0,1,7,5,0,False,0.5
pylint-dev__pylint-9866,pylint-dev/pylint,ok,1,0,1,18,6,0,False,3.3
pylint-dev__pylint-9917,pylint-dev/pylint,ok,1,0,1,69,43,0,False,2.6
pylint-dev__pylint-9990,pylint-dev/pylint,ok,1,0,2,88,29,0,False,2.1
pypsa__pypsa-1012,pypsa/pypsa,ok,1,0,2,35,23,2,False,2.0
pypsa__pypsa-1091,pypsa/pypsa,ok,6,0,7,238,131,13,False,3.8
pypsa__pypsa-1172,pypsa/pypsa,ok,1,0,1,16,10,3,False,0.8
pypsa__pypsa-1195,pypsa/pypsa,ok,2,0,7,175,103,3,False,2.4
PyPSA__PyPSA-1265,pypsa/pypsa,ok,2,0,2,62,19,0,False,1.9
PyPSA__PyPSA-1310,pypsa/pypsa,ok,7,0,14,588,282,14,False,11.4
PyPSA__PyPSA-1325,pypsa/pypsa,ok,1,0,1,10,11,0,False,1.1
pypsa__pypsa-891,pypsa/pypsa,ok,1,0,2,10,7,1,False,1.7
pypsa__pypsa-924,pypsa/pypsa,ok,1,0,5,408,145,15,False,7.5
pypsa__pypsa-964,pypsa/pypsa,ok,1,0,1,21,17,0,False,0.5
pytest-dev__pytest-10081,pytest-dev/pytest,ok,1,0,1,16,9,5,False,0.8
pytest-dev__pytest-5227,pytest-dev/pytest,ok,1,0,1,1,1,0,False,0.6
pytest-dev__pytest-5254,pytest-dev/pytest,ok,2,0,2,86,44,3,False,2.2
pytest-dev__pytest-5281,pytest-dev/pytest,ok,2,0,2,15,9,1,False,0.8
pytest-dev__pytest-5413,pytest-dev/pytest,ok,1,0,0,0,0,0,False,0.5
pytest-dev__pytest-5692,pytest-dev/pytest,ok,1,0,1,12,2,4,False,0.5
pytest-dev__pytest-5809,pytest-dev/pytest,ok,1,0,1,2,2,0,False,0.5
pytest-dev__pytest-5980,pytest-dev/pytest,ok,3,1,1,139,6,4,False,0.9
pytest-dev__pytest-6116,pytest-dev/pytest,ok,1,0,0,0,0,0,False,0.4
pytest-dev__pytest-6202,pytest-dev/pytest,ok,1,0,1,2,1,0,False,0.6
pytest-dev__pytest-7231,pytest-dev/pytest,ok,1,0,1,35,13,0,False,0.6
pytest-dev__pytest-7481,pytest-dev/pytest,ok,1,0,1,13,8,1,False,0.5
pytest-dev__pytest-8033,pytest-dev/pytest,ok,1,0,1,47,41,2,False,0.6
pytest-dev__pytest-8399,pytest-dev/pytest,ok,2,0,2,20,7,11,False,0.9
pytest-dev__pytest-8906,pytest-dev/pytest,ok,1,0,0,0,0,0,False,0.6
pytest-dev__pytest-8952,pytest-dev/pytest,ok,2,0,2,9,5,0,False,0.7
pytest-dev__pytest-9279,pytest-dev/pytest,ok,1,0,1,2,2,0,False,0.6
pytest-dev__pytest-9359,pytest-dev/pytest,ok,1,0,1,15,5,5,False,0.6
pytest-dev__pytest-9646,pytest-dev/pytest,ok,1,0,1,35,18,0,False,0.6
pytest-dev__pytest-9956,pytest-dev/pytest,ok,3,0,2,15,6,0,False,0.8
python-cmd2__cmd2-1045,python-cmd2/cmd2,ok,1,0,2,28,10,3,False,1.1
python-cmd2__cmd2-1067,python-cmd2/cmd2,ok,2,0,2,57,16,0,False,0.7
python-cmd2__cmd2-1069,python-cmd2/cmd2,ok,1,0,1,11,7,0,False,0.4
python-cmd2__cmd2-114,python-cmd2/cmd2,ok,1,0,1,188,123,13,False,1.2
python-cmd2__cmd2-115,python-cmd2/cmd2,ok,1,0,1,73,30,1,False,0.9
python-cmd2__cmd2-117,python-cmd2/cmd2,ok,1,0,1,11,14,0,False,0.3
python-cmd2__cmd2-563,python-cmd2/cmd2,ok,1,0,1,107,75,0,False,1.3
python-cmd2__cmd2-569,python-cmd2/cmd2,ok,1,0,1,14,6,0,False,0.4
python-cmd2__cmd2-595,python-cmd2/cmd2,ok,3,0,1,151,12,0,False,0.8
python-cmd2__cmd2-612,python-cmd2/cmd2,ok,1,0,1,2,1,0,False,0.5
python-cmd2__cmd2-666,python-cmd2/cmd2,ok,1,0,1,67,25,0,False,0.4
python-cmd2__cmd2-699,python-cmd2/cmd2,ok,3,0,4,66,53,2,False,1.2
python-cmd2__cmd2-744,python-cmd2/cmd2,ok,1,0,2,23,15,0,False,0.9
python-cmd2__cmd2-750,python-cmd2/cmd2,ok,1,0,1,178,69,0,False,0.6
python-cmd2__cmd2-752,python-cmd2/cmd2,ok,2,0,3,118,67,29,False,0.9
python-cmd2__cmd2-782,python-cmd2/cmd2,ok,1,0,2,28,21,7,False,4.0
python-cmd2__cmd2-784,python-cmd2/cmd2,ok,2,0,3,183,115,0,False,1.5
python-cmd2__cmd2-817,python-cmd2/cmd2,ok,1,0,2,46,9,8,False,0.9
python-cmd2__cmd2-910,python-cmd2/cmd2,ok,1,0,1,86,39,5,False,1.8
python-cmd2__cmd2-987,python-cmd2/cmd2,ok,1,0,1,10,11,0,False,0.3
python-control__python-control-1012,python-control/python-control,ok,2,0,4,78,52,2,False,6.5
python-control__python-control-1017,python-control/python-control,ok,1,0,2,99,54,0,False,1.5
python-control__python-control-1030,python-control/python-control,ok,1,0,1,4,2,0,False,0.4
python-control__python-control-1064,python-control/python-control,ok,2,0,2,45,39,0,False,1.1
python-control__python-control-1065,python-control/python-control,ok,2,0,1,56,12,0,False,0.6
python-control__python-control-1092,python-control/python-control,ok,3,0,7,85,45,1,False,7.7
python-control__python-control-1096,python-control/python-control,ok,2,0,2,26,36,0,False,1.0
python-control__python-control-1099,python-control/python-control,ok,1,0,4,93,84,0,False,1.2
python-control__python-control-1104,python-control/python-control,ok,1,0,3,10,8,0,False,1.3
python-control__python-control-1111,python-control/python-control,ok,1,0,1,4,3,0,False,0.5
